Date,Power,Company
2023-05-26 23:15:00,2612.0000,zhejiang
2023-05-26 23:30:00,2420.0000,zhejiang
2023-05-26 23:45:00,2313.0000,zhejiang
2023-05-27 00:00:00,2603.0000,zhejiang
2023-05-27 00:15:00,2820.0000,zhejiang
2023-05-27 00:30:00,2792.0000,zhejiang
2023-05-27 00:45:00,2880.0000,zhejiang
2023-05-27 01:00:00,2281.0000,zhejiang
2023-05-27 01:15:00,2593.0000,zhejiang
2023-05-27 01:30:00,2560.0000,zhejiang
2023-05-27 01:45:00,2520.0000,zhejiang
2023-05-27 02:00:00,2599.0000,zhejiang
2023-05-27 02:15:00,2499.0000,zhejiang
2023-05-27 02:30:00,2453.0000,zhejiang
2023-05-27 02:45:00,2525.0000,zhejiang
2023-05-27 03:00:00,2501.0000,zhejiang
2023-05-27 03:15:00,2538.0000,zhejiang
2023-05-27 03:30:00,2538.0000,zhejiang
2023-05-27 03:45:00,2504.0000,zhejiang
2023-05-27 04:00:00,2459.0000,zhejiang
2023-05-27 04:15:00,2398.0000,zhejiang
2023-05-27 04:30:00,2017.0000,zhejiang
2023-05-27 04:45:00,2489.0000,zhejiang
2023-05-27 05:00:00,2391.0000,zhejiang
2023-05-27 05:15:00,2232.0000,zhejiang
2023-05-27 05:30:00,2001.0000,zhejiang
2023-05-27 05:45:00,1927.0000,zhejiang
2023-05-27 06:00:00,1832.0000,zhejiang
2023-05-27 06:15:00,1760.0000,zhejiang
2023-05-27 06:30:00,1707.0000,zhejiang
2023-05-27 06:45:00,1609.0000,zhejiang
2023-05-27 07:00:00,1079.0000,zhejiang
2023-05-27 07:15:00,760.0000,zhejiang
2023-05-27 07:30:00,634.0000,zhejiang
2023-05-27 07:45:00,1012.0000,zhejiang
2023-05-27 08:00:00,638.0000,zhejiang
2023-05-27 08:15:00,810.0000,zhejiang
2023-05-27 08:30:00,567.0000,zhejiang
2023-05-27 08:45:00,431.0000,zhejiang
2023-05-27 09:00:00,501.0000,zhejiang
2023-05-27 09:15:00,832.0000,zhejiang
2023-05-27 09:30:00,1148.0000,zhejiang
2023-05-27 09:45:00,986.0000,zhejiang
2023-05-27 10:00:00,951.0000,zhejiang
2023-05-27 10:15:00,487.0000,zhejiang
2023-05-27 10:30:00,-26.0000,zhejiang
2023-05-27 10:45:00,860.0000,zhejiang
2023-05-27 11:00:00,1031.0000,zhejiang
2023-05-27 11:15:00,1218.0000,zhejiang
2023-05-27 11:30:00,897.0000,zhejiang
2023-05-27 11:45:00,896.0000,zhejiang
2023-05-27 12:00:00,-415.0000,zhejiang
2023-05-27 12:15:00,-227.0000,zhejiang
2023-05-27 12:30:00,-459.0000,zhejiang
2023-05-27 12:45:00,-824.0000,zhejiang
2023-05-27 13:00:00,1391.0000,zhejiang
2023-05-27 13:15:00,1043.0000,zhejiang
2023-05-27 13:30:00,627.0000,zhejiang
2023-05-27 13:45:00,695.0000,zhejiang
2023-05-27 14:00:00,784.0000,zhejiang
2023-05-27 14:15:00,1284.0000,zhejiang
2023-05-27 14:30:00,1412.0000,zhejiang
2023-05-27 14:45:00,936.0000,zhejiang
2023-05-27 15:00:00,1175.0000,zhejiang
2023-05-27 15:15:00,839.0000,zhejiang
2023-05-27 15:30:00,1007.0000,zhejiang
2023-05-27 15:45:00,1109.0000,zhejiang
2023-05-27 16:00:00,1359.0000,zhejiang
2023-05-27 16:15:00,1924.0000,zhejiang
2023-05-27 16:30:00,1901.0000,zhejiang
2023-05-27 16:45:00,2143.0000,zhejiang
2023-05-27 17:00:00,2136.0000,zhejiang
2023-05-27 17:15:00,2176.0000,zhejiang
2023-05-27 17:30:00,2088.0000,zhejiang
2023-05-27 17:45:00,2151.0000,zhejiang
2023-05-27 18:00:00,2209.0000,zhejiang
2023-05-27 18:15:00,2481.0000,zhejiang
2023-05-27 18:30:00,2386.0000,zhejiang
2023-05-27 18:45:00,2432.0000,zhejiang
2023-05-27 19:00:00,2240.0000,zhejiang
2023-05-27 19:15:00,2414.0000,zhejiang
2023-05-27 19:30:00,2143.0000,zhejiang
2023-05-27 19:45:00,2187.0000,zhejiang
2023-05-27 20:00:00,1994.0000,zhejiang
2023-05-27 20:15:00,2059.0000,zhejiang
2023-05-27 20:30:00,2007.0000,zhejiang
2023-05-27 20:45:00,2281.0000,zhejiang
2023-05-27 21:00:00,2195.0000,zhejiang
2023-05-27 21:15:00,2151.0000,zhejiang
2023-05-27 21:30:00,2285.0000,zhejiang
2023-05-27 21:45:00,2392.0000,zhejiang
2023-05-27 22:00:00,2336.0000,zhejiang
2023-05-27 22:15:00,2198.0000,zhejiang
2023-05-27 22:30:00,2192.0000,zhejiang
2023-05-27 22:45:00,2116.0000,zhejiang
2023-05-27 23:00:00,2236.0000,zhejiang
2023-05-27 23:15:00,2237.0000,zhejiang
2023-05-27 23:30:00,2073.0000,zhejiang
2023-05-27 23:45:00,1822.0000,zhejiang
2023-05-28 00:00:00,1935.0000,zhejiang
2023-05-28 00:15:00,2035.0000,zhejiang
2023-05-28 00:30:00,1973.0000,zhejiang
2023-05-28 00:45:00,1995.0000,zhejiang
2023-05-28 01:00:00,2032.0000,zhejiang
2023-05-28 01:15:00,2099.0000,zhejiang
2023-05-28 01:30:00,2021.0000,zhejiang
2023-05-28 01:45:00,1904.0000,zhejiang
2023-05-28 02:00:00,1810.0000,zhejiang
2023-05-28 02:15:00,2004.0000,zhejiang
2023-05-28 02:30:00,1922.0000,zhejiang
2023-05-28 02:45:00,2048.0000,zhejiang
2023-05-28 03:00:00,2188.0000,zhejiang
2023-05-28 03:15:00,2185.0000,zhejiang
2023-05-28 03:30:00,1951.0000,zhejiang
2023-05-28 03:45:00,2018.0000,zhejiang
2023-05-28 04:00:00,1737.0000,zhejiang
2023-05-28 04:15:00,1781.0000,zhejiang
2023-05-28 04:30:00,1920.0000,zhejiang
2023-05-28 04:45:00,1844.0000,zhejiang
2023-05-28 05:00:00,1797.0000,zhejiang
2023-05-28 05:15:00,1804.0000,zhejiang
2023-05-28 05:30:00,1800.0000,zhejiang
2023-05-28 05:45:00,1801.0000,zhejiang
2023-05-28 06:00:00,1723.0000,zhejiang
2023-05-28 06:15:00,1595.0000,zhejiang
2023-05-28 06:30:00,1343.0000,zhejiang
2023-05-28 06:45:00,1093.0000,zhejiang
2023-05-28 07:00:00,825.0000,zhejiang
2023-05-28 07:15:00,707.0000,zhejiang
2023-05-28 07:30:00,458.0000,zhejiang
2023-05-28 07:45:00,511.0000,zhejiang
2023-05-28 08:00:00,474.0000,zhejiang
2023-05-28 08:15:00,445.0000,zhejiang
2023-05-28 08:30:00,622.0000,zhejiang
2023-05-28 08:45:00,524.0000,zhejiang
2023-05-28 09:00:00,576.0000,zhejiang
2023-05-28 09:15:00,339.0000,zhejiang
2023-05-28 09:30:00,326.0000,zhejiang
2023-05-28 09:45:00,501.0000,zhejiang
2023-05-28 10:00:00,296.0000,zhejiang
2023-05-28 10:15:00,431.0000,zhejiang
2023-05-28 10:30:00,365.0000,zhejiang
2023-05-28 10:45:00,272.0000,zhejiang
2023-05-28 11:00:00,5.0000,zhejiang
2023-05-28 11:15:00,-62.0000,zhejiang
2023-05-28 11:30:00,138.0000,zhejiang
2023-05-28 11:45:00,91.0000,zhejiang
2023-05-28 12:00:00,-59.0000,zhejiang
2023-05-28 12:15:00,144.0000,zhejiang
2023-05-28 12:30:00,115.0000,zhejiang
2023-05-28 12:45:00,36.0000,zhejiang
2023-05-28 13:00:00,154.0000,zhejiang
2023-05-28 13:15:00,227.0000,zhejiang
2023-05-28 13:30:00,304.0000,zhejiang
2023-05-28 13:45:00,304.0000,zhejiang
2023-05-28 14:00:00,406.0000,zhejiang
2023-05-28 14:15:00,504.0000,zhejiang
2023-05-28 14:30:00,887.0000,zhejiang
2023-05-28 14:45:00,880.0000,zhejiang
2023-05-28 15:00:00,1167.0000,zhejiang
2023-05-28 15:15:00,1430.0000,zhejiang
2023-05-28 15:30:00,1489.0000,zhejiang
2023-05-28 15:45:00,1595.0000,zhejiang
2023-05-28 16:00:00,1681.0000,zhejiang
2023-05-28 16:15:00,1739.0000,zhejiang
2023-05-28 16:30:00,1778.0000,zhejiang
2023-05-28 16:45:00,1898.0000,zhejiang
2023-05-28 17:00:00,2160.0000,zhejiang
2023-05-28 17:15:00,2491.0000,zhejiang
2023-05-28 17:30:00,2869.0000,zhejiang
2023-05-28 17:45:00,2846.0000,zhejiang
2023-05-28 18:00:00,2663.0000,zhejiang
2023-05-28 18:15:00,2852.0000,zhejiang
2023-05-28 18:30:00,2944.0000,zhejiang
2023-05-28 18:45:00,3129.0000,zhejiang
2023-05-28 19:00:00,2995.0000,zhejiang
2023-05-28 19:15:00,2899.0000,zhejiang
2023-05-28 19:30:00,2905.0000,zhejiang
2023-05-28 19:45:00,2840.0000,zhejiang
2023-05-28 20:00:00,2588.0000,zhejiang
2023-05-28 20:15:00,2816.0000,zhejiang
2023-05-28 20:30:00,2772.0000,zhejiang
2023-05-28 20:45:00,2591.0000,zhejiang
2023-05-28 21:00:00,2674.0000,zhejiang
2023-05-28 21:15:00,2873.0000,zhejiang
2023-05-28 21:30:00,2812.0000,zhejiang
2023-05-28 21:45:00,2623.0000,zhejiang
2023-05-28 22:00:00,2727.0000,zhejiang
2023-05-28 22:15:00,2776.0000,zhejiang
2023-05-28 22:30:00,2737.0000,zhejiang
2023-05-28 22:45:00,2458.0000,zhejiang
2023-05-28 23:00:00,2463.0000,zhejiang
2023-05-28 23:15:00,2369.0000,zhejiang
2023-05-28 23:30:00,2318.0000,zhejiang
2023-05-28 23:45:00,2382.0000,zhejiang
2023-05-29 00:00:00,2501.0000,zhejiang
2023-05-29 00:15:00,2605.0000,zhejiang
2023-05-29 00:30:00,2469.0000,zhejiang
2023-05-29 00:45:00,2529.0000,zhejiang
2023-05-29 01:00:00,2581.0000,zhejiang
2023-05-29 01:15:00,2570.0000,zhejiang
2023-05-29 01:30:00,2703.0000,zhejiang
2023-05-29 01:45:00,2753.0000,zhejiang
2023-05-29 02:00:00,2756.0000,zhejiang
2023-05-29 02:15:00,2772.0000,zhejiang
2023-05-29 02:30:00,2751.0000,zhejiang
2023-05-29 02:45:00,2736.0000,zhejiang
2023-05-29 03:00:00,2674.0000,zhejiang
2023-05-29 03:15:00,2695.0000,zhejiang
2023-05-29 03:30:00,2573.0000,zhejiang
2023-05-29 03:45:00,2566.0000,zhejiang
2023-05-29 04:00:00,2544.0000,zhejiang
2023-05-29 04:15:00,2596.0000,zhejiang
2023-05-29 04:30:00,2595.0000,zhejiang
2023-05-29 04:45:00,2678.0000,zhejiang
2023-05-29 05:00:00,2583.0000,zhejiang
2023-05-29 05:15:00,2481.0000,zhejiang
2023-05-29 05:30:00,2432.0000,zhejiang
2023-05-29 05:45:00,2167.0000,zhejiang
2023-05-29 06:00:00,1905.0000,zhejiang
2023-05-29 06:15:00,1655.0000,zhejiang
2023-05-29 06:30:00,1566.0000,zhejiang
2023-05-29 06:45:00,1430.0000,zhejiang
2023-05-29 07:00:00,1346.0000,zhejiang
2023-05-29 07:15:00,1102.0000,zhejiang
2023-05-29 07:30:00,927.0000,zhejiang
2023-05-29 07:45:00,867.0000,zhejiang
2023-05-29 08:00:00,494.0000,zhejiang
2023-05-29 08:15:00,561.0000,zhejiang
2023-05-29 08:30:00,271.0000,zhejiang
2023-05-29 08:45:00,259.0000,zhejiang
2023-05-29 09:00:00,194.0000,zhejiang
2023-05-29 09:15:00,194.0000,zhejiang
2023-05-29 09:30:00,141.0000,zhejiang
2023-05-29 09:45:00,219.0000,zhejiang
2023-05-29 10:00:00,372.0000,zhejiang
2023-05-29 10:15:00,61.0000,zhejiang
2023-05-29 10:30:00,37.0000,zhejiang
2023-05-29 10:45:00,-98.0000,zhejiang
2023-05-29 11:00:00,47.0000,zhejiang
2023-05-29 11:15:00,16.0000,zhejiang
2023-05-29 11:30:00,64.0000,zhejiang
2023-05-29 11:45:00,142.0000,zhejiang
2023-05-29 12:00:00,-70.0000,zhejiang
2023-05-29 12:15:00,-237.0000,zhejiang
2023-05-29 12:30:00,3.0000,zhejiang
2023-05-29 12:45:00,-10.0000,zhejiang
2023-05-29 13:00:00,63.0000,zhejiang
2023-05-29 13:15:00,67.0000,zhejiang
2023-05-29 13:30:00,365.0000,zhejiang
2023-05-29 13:45:00,363.0000,zhejiang
2023-05-29 14:00:00,562.0000,zhejiang
2023-05-29 14:15:00,496.0000,zhejiang
2023-05-29 14:30:00,956.0000,zhejiang
2023-05-29 14:45:00,1881.0000,zhejiang
2023-05-29 15:00:00,989.0000,zhejiang
2023-05-29 15:15:00,1864.0000,zhejiang
2023-05-29 15:30:00,1965.0000,zhejiang
2023-05-29 15:45:00,1750.0000,zhejiang
2023-05-29 16:00:00,1728.0000,zhejiang
2023-05-29 16:15:00,1920.0000,zhejiang
2023-05-29 16:30:00,1630.0000,zhejiang
2023-05-29 16:45:00,2140.0000,zhejiang
2023-05-29 17:00:00,2188.0000,zhejiang
2023-05-29 17:15:00,2318.0000,zhejiang
2023-05-29 17:30:00,2359.0000,zhejiang
2023-05-29 17:45:00,2551.0000,zhejiang
2023-05-29 18:00:00,2732.0000,zhejiang
2023-05-29 18:15:00,2987.0000,zhejiang
2023-05-29 18:30:00,2936.0000,zhejiang
2023-05-29 18:45:00,2891.0000,zhejiang
2023-05-29 19:00:00,2793.0000,zhejiang
2023-05-29 19:15:00,2703.0000,zhejiang
2023-05-29 19:30:00,2439.0000,zhejiang
2023-05-29 19:45:00,2403.0000,zhejiang
2023-05-29 20:00:00,2404.0000,zhejiang
2023-05-29 20:15:00,2545.0000,zhejiang
2023-05-29 20:30:00,2614.0000,zhejiang
2023-05-29 20:45:00,2793.0000,zhejiang
2023-05-29 21:00:00,2726.0000,zhejiang
2023-05-29 21:15:00,2711.0000,zhejiang
2023-05-29 21:30:00,2755.0000,zhejiang
2023-05-29 21:45:00,2652.0000,zhejiang
2023-05-29 22:00:00,2536.0000,zhejiang
2023-05-29 22:15:00,2661.0000,zhejiang
2023-05-29 22:30:00,2580.0000,zhejiang
2023-05-29 22:45:00,2451.0000,zhejiang
2023-05-29 23:00:00,2551.0000,zhejiang
2023-05-29 23:15:00,2479.0000,zhejiang
2023-05-29 23:30:00,2395.0000,zhejiang
2023-05-29 23:45:00,2468.0000,zhejiang
2023-05-30 00:00:00,2397.0000,zhejiang
2023-05-30 00:15:00,2500.0000,zhejiang
2023-05-30 00:30:00,2456.0000,zhejiang
2023-05-30 00:45:00,2418.0000,zhejiang
2023-05-30 01:00:00,2489.0000,zhejiang
2023-05-30 01:15:00,2456.0000,zhejiang
2023-05-30 01:30:00,2234.0000,zhejiang
2023-05-30 01:45:00,2612.0000,zhejiang
2023-05-30 02:00:00,2479.0000,zhejiang
2023-05-30 02:15:00,2824.0000,zhejiang
2023-05-30 02:30:00,2600.0000,zhejiang
2023-05-30 02:45:00,2897.0000,zhejiang
2023-05-30 03:00:00,2644.0000,zhejiang
2023-05-30 03:15:00,2721.0000,zhejiang
2023-05-30 03:30:00,2575.0000,zhejiang
2023-05-30 03:45:00,2715.0000,zhejiang
2023-05-30 04:00:00,2680.0000,zhejiang
2023-05-30 04:15:00,2537.0000,zhejiang
2023-05-30 04:30:00,2338.0000,zhejiang
2023-05-30 04:45:00,2657.0000,zhejiang
2023-05-30 05:00:00,2658.0000,zhejiang
2023-05-30 05:15:00,2351.0000,zhejiang
2023-05-30 05:30:00,2551.0000,zhejiang
2023-05-30 05:45:00,2371.0000,zhejiang
2023-05-30 06:00:00,2209.0000,zhejiang
2023-05-30 06:15:00,2221.0000,zhejiang
2023-05-30 06:30:00,2160.0000,zhejiang
2023-05-30 06:45:00,2115.0000,zhejiang
2023-05-30 07:00:00,1834.0000,zhejiang
2023-05-30 07:15:00,1932.0000,zhejiang
2023-05-30 07:30:00,1924.0000,zhejiang
2023-05-30 07:45:00,1903.0000,zhejiang
2023-05-30 08:00:00,1568.0000,zhejiang
2023-05-30 08:15:00,1446.0000,zhejiang
2023-05-30 08:30:00,1453.0000,zhejiang
2023-05-30 08:45:00,1629.0000,zhejiang
2023-05-30 09:00:00,1187.0000,zhejiang
2023-05-30 09:15:00,1237.0000,zhejiang
2023-05-30 09:30:00,1094.0000,zhejiang
2023-05-30 09:45:00,148.0000,zhejiang
2023-05-30 10:00:00,544.0000,zhejiang
2023-05-30 10:15:00,1552.0000,zhejiang
2023-05-30 10:30:00,1261.0000,zhejiang
2023-05-30 10:45:00,439.0000,zhejiang
2023-05-30 11:00:00,-556.0000,zhejiang
2023-05-30 11:15:00,269.0000,zhejiang
2023-05-30 11:30:00,912.0000,zhejiang
2023-05-30 11:45:00,874.0000,zhejiang
2023-05-30 12:00:00,1242.0000,zhejiang
2023-05-30 12:15:00,1179.0000,zhejiang
2023-05-30 12:30:00,1121.0000,zhejiang
2023-05-30 12:45:00,289.0000,zhejiang
2023-05-30 13:00:00,484.0000,zhejiang
2023-05-30 13:15:00,244.0000,zhejiang
2023-05-30 13:30:00,503.0000,zhejiang
2023-05-30 13:45:00,368.0000,zhejiang
2023-05-30 14:00:00,451.0000,zhejiang
2023-05-30 14:15:00,721.0000,zhejiang
2023-05-30 14:30:00,833.0000,zhejiang
2023-05-30 14:45:00,963.0000,zhejiang
2023-05-30 15:00:00,1034.0000,zhejiang
2023-05-30 15:15:00,1105.0000,zhejiang
2023-05-30 15:30:00,1335.0000,zhejiang
2023-05-30 15:45:00,1760.0000,zhejiang
2023-05-30 16:00:00,1812.0000,zhejiang
2023-05-30 16:15:00,1707.0000,zhejiang
2023-05-30 16:30:00,2120.0000,zhejiang
2023-05-30 16:45:00,2326.0000,zhejiang
2023-05-30 17:00:00,2632.0000,zhejiang
2023-05-30 17:15:00,2230.0000,zhejiang
2023-05-30 17:30:00,2346.0000,zhejiang
2023-05-30 17:45:00,2592.0000,zhejiang
2023-05-30 18:00:00,2910.0000,zhejiang
2023-05-30 18:15:00,2736.0000,zhejiang
2023-05-30 18:30:00,2687.0000,zhejiang
2023-05-30 18:45:00,2871.0000,zhejiang
2023-05-30 19:00:00,2963.0000,zhejiang
2023-05-30 19:15:00,2838.0000,zhejiang
2023-05-30 19:30:00,2736.0000,zhejiang
2023-05-30 19:45:00,2689.0000,zhejiang
2023-05-30 20:00:00,2458.0000,zhejiang
2023-05-30 20:15:00,2803.0000,zhejiang
2023-05-30 20:30:00,2833.0000,zhejiang
2023-05-30 20:45:00,2767.0000,zhejiang
2023-05-30 21:00:00,2996.0000,zhejiang
2023-05-30 21:15:00,3014.0000,zhejiang
2023-05-30 21:30:00,2705.0000,zhejiang
2023-05-30 21:45:00,2768.0000,zhejiang
2023-05-30 22:00:00,2852.0000,zhejiang
2023-05-30 22:15:00,2718.0000,zhejiang
2023-05-30 22:30:00,2679.0000,zhejiang
2023-05-30 22:45:00,2797.0000,zhejiang
2023-05-30 23:00:00,2853.0000,zhejiang
2023-05-30 23:15:00,2663.0000,zhejiang
2023-05-30 23:30:00,2613.0000,zhejiang
2023-05-30 23:45:00,2740.0000,zhejiang
2023-05-31 00:00:00,2954.0000,zhejiang
2023-05-31 00:15:00,2908.0000,zhejiang
2023-05-31 00:30:00,2862.0000,zhejiang
2023-05-31 00:45:00,2665.0000,zhejiang
2023-05-31 01:00:00,2709.0000,zhejiang
2023-05-31 01:15:00,2346.0000,zhejiang
2023-05-31 01:30:00,2589.0000,zhejiang
2023-05-31 01:45:00,2699.0000,zhejiang
2023-05-31 02:00:00,2542.0000,zhejiang
2023-05-31 02:15:00,2634.0000,zhejiang
2023-05-31 02:30:00,2615.0000,zhejiang
2023-05-31 02:45:00,2672.0000,zhejiang
2023-05-31 03:00:00,2630.0000,zhejiang
2023-05-31 03:15:00,2789.0000,zhejiang
2023-05-31 03:30:00,2861.0000,zhejiang
2023-05-31 03:45:00,2766.0000,zhejiang
2023-05-31 04:00:00,2700.0000,zhejiang
2023-05-31 04:15:00,2549.0000,zhejiang
2023-05-31 04:30:00,2675.0000,zhejiang
2023-05-31 04:45:00,2624.0000,zhejiang
2023-05-31 05:00:00,2697.0000,zhejiang
2023-05-31 05:15:00,2678.0000,zhejiang
2023-05-31 05:30:00,2643.0000,zhejiang
2023-05-31 05:45:00,2596.0000,zhejiang
2023-05-31 06:00:00,2575.0000,zhejiang
2023-05-31 06:15:00,2495.0000,zhejiang
2023-05-31 06:30:00,2344.0000,zhejiang
2023-05-31 06:45:00,2356.0000,zhejiang
2023-05-31 07:00:00,2221.0000,zhejiang
2023-05-31 07:15:00,2267.0000,zhejiang
2023-05-31 07:30:00,2140.0000,zhejiang
2023-05-31 07:45:00,2438.0000,zhejiang
2023-05-31 08:00:00,2164.0000,zhejiang
2023-05-31 08:15:00,2299.0000,zhejiang
2023-05-31 08:30:00,2633.0000,zhejiang
2023-05-31 08:45:00,2519.0000,zhejiang
2023-05-31 09:00:00,2446.0000,zhejiang
2023-05-31 09:15:00,2944.0000,zhejiang
2023-05-31 09:30:00,2867.0000,zhejiang
2023-05-31 09:45:00,2641.0000,zhejiang
2023-05-31 10:00:00,2708.0000,zhejiang
2023-05-31 10:15:00,2720.0000,zhejiang
2023-05-31 10:30:00,2737.0000,zhejiang
2023-05-31 10:45:00,2825.0000,zhejiang
2023-05-31 11:00:00,2653.0000,zhejiang
2023-05-31 11:15:00,2504.0000,zhejiang
2023-05-31 11:30:00,1566.0000,zhejiang
2023-05-31 11:45:00,2108.0000,zhejiang
2023-05-31 12:00:00,2758.0000,zhejiang
2023-05-31 12:15:00,2153.0000,zhejiang
2023-05-31 12:30:00,2347.0000,zhejiang
2023-05-31 12:45:00,1669.0000,zhejiang
2023-05-31 13:00:00,1386.0000,zhejiang
2023-05-31 13:15:00,1008.0000,zhejiang
2023-05-31 13:30:00,823.0000,zhejiang
2023-05-31 13:45:00,1862.0000,zhejiang
2023-05-31 14:00:00,1214.0000,zhejiang
2023-05-31 14:15:00,1563.0000,zhejiang
2023-05-31 14:30:00,1960.0000,zhejiang
2023-05-31 14:45:00,1368.0000,zhejiang
2023-05-31 15:00:00,1930.0000,zhejiang
2023-05-31 15:15:00,2638.0000,zhejiang
2023-05-31 15:30:00,2972.0000,zhejiang
2023-05-31 15:45:00,3269.0000,zhejiang
2023-05-31 16:00:00,3320.0000,zhejiang
2023-05-31 16:15:00,3475.0000,zhejiang
2023-05-31 16:30:00,3408.0000,zhejiang
2023-05-31 16:45:00,3358.0000,zhejiang
2023-05-31 17:00:00,3223.0000,zhejiang
2023-05-31 17:15:00,3061.0000,zhejiang
2023-05-31 17:30:00,3078.0000,zhejiang
2023-05-31 17:45:00,3361.0000,zhejiang
2023-05-31 18:00:00,3467.0000,zhejiang
2023-05-31 18:15:00,3663.0000,zhejiang
2023-05-31 18:30:00,3623.0000,zhejiang
2023-05-31 18:45:00,3371.0000,zhejiang
2023-05-31 19:00:00,3201.0000,zhejiang
2023-05-31 19:15:00,2977.0000,zhejiang
2023-05-31 19:30:00,3082.0000,zhejiang
2023-05-31 19:45:00,2946.0000,zhejiang
2023-05-31 20:00:00,2961.0000,zhejiang
2023-05-31 20:15:00,2890.0000,zhejiang
2023-05-31 20:30:00,2998.0000,zhejiang
2023-05-31 20:45:00,2988.0000,zhejiang
2023-05-31 21:00:00,2966.0000,zhejiang
2023-05-31 21:15:00,3000.0000,zhejiang
2023-05-31 21:30:00,2904.0000,zhejiang
2023-05-31 21:45:00,2950.0000,zhejiang
2023-05-31 22:00:00,2787.0000,zhejiang
2023-05-31 22:15:00,2878.0000,zhejiang
2023-05-31 22:30:00,2747.0000,zhejiang
2023-05-31 22:45:00,2736.0000,zhejiang
2023-05-31 23:00:00,2828.0000,zhejiang
2023-05-31 23:15:00,2780.0000,zhejiang
2023-05-31 23:30:00,2899.0000,zhejiang
2023-05-31 23:45:00,3001.0000,zhejiang
